Id,Fecha,Importe,Usuario,Tasacion
1498,2025-08-29,3740.72,Usuario13 Apellido13,298
1499,2025-01-21,1145.09,Usuario6 Apellido6,299
1500,2025-08-03,4220.54,Usuario6 Apellido6,300
1501,2025-07-23,942.50,Usuario12 Apellido12,301
1502,2025-02-18,590.19,Usuario4 Apellido4,302
1503,2025-06-16,3715.71,Usuario4 Apellido4,303
1504,2025-04-22,621.95,Usuario14 Apellido14,304
1505,2025-09-27,1888.28,Usuario15 Apellido15,305
1506,2025-06-19,1200.63,Usuario20 Apellido20,306
1507,2025-05-13,3922.93,Usuario12 Apellido12,307
1508,2025-07-30,2476.39,Usuario18 Apellido18,308
1509,2025-07-04,4963.44,Usuario4 Apellido4,309
1510,2025-08-14,3695.07,Usuario20 Apellido20,310
1511,2025-06-06,4974.21,Usuario17 Apellido17,311
1512,2025-10-05,1678.62,Usuario11 Apellido11,312
1513,2025-04-22,1263.62,Usuario17 Apellido17,313
1514,2025-05-21,3378.36,Usuario12 Apellido12,314
1515,2025-08-15,4879.32,Usuario3 Apellido3,315
1516,2025-10-02,3029.24,Usuario20 Apellido20,316
1517,2025-08-17,3574.13,Usuario15 Apellido15,317
1518,2025-05-27,737.94,Usuario14 Apellido14,318
1519,2025-09-16,2599.68,Usuario2 Apellido2,319
1520,2025-05-02,2409.26,Usuario14 Apellido14,320
1521,2025-05-11,4255.37,Usuario18 Apellido18,321
1522,2025-01-18,2345.00,Usuario10 Apellido10,322
1523,2025-07-13,1043.60,Usuario20 Apellido20,323
1524,2025-09-06,3454.33,Usuario9 Apellido9,324
1525,2025-07-14,4599.22,Usuario12 Apellido12,325
1526,2025-06-03,4199.51,Usuario11 Apellido11,326
1527,2025-01-07,2686.46,Usuario14 Apellido14,327
1528,2025-07-06,4216.82,Usuario10 Apellido10,328
1529,2025-04-05,1178.60,Usuario9 Apellido9,329
1530,2025-04-19,962.87,Usuario20 Apellido20,330
1531,2025-02-10,2977.21,Usuario4 Apellido4,331
1532,2025-10-01,2578.06,Usuario7 Apellido7,332
1533,2025-08-20,2898.92,Usuario18 Apellido18,333
1534,2025-07-18,4771.85,Usuario2 Apellido2,334
1535,2025-08-03,2581.42,Usuario18 Apellido18,335
1536,2025-08-30,683.77,Usuario20 Apellido20,336
1537,2025-03-21,1527.15,Usuario18 Apellido18,337
1538,2025-10-01,1822.57,Usuario19 Apellido19,338
1539,2025-06-29,739.02,Usuario17 Apellido17,339
1540,2025-09-17,1098.24,Usuario1 Apellido1,340
1541,2025-07-21,2591.73,Usuario18 Apellido18,341
1542,2025-02-07,3302.46,Usuario9 Apellido9,342
1543,2025-08-13,1760.72,Usuario3 Apellido3,343
1544,2025-10-15,1615.87,Usuario14 Apellido14,344
1545,2025-01-06,3356.24,Usuario8 Apellido8,345
1546,2025-07-23,922.15,Usuario19 Apellido19,346
1547,2025-09-07,4255.70,Usuario15 Apellido15,347
1548,2025-04-08,3282.08,Usuario14 Apellido14,348
1549,2025-03-23,1973.63,Usuario1 Apellido1,349
1550,2025-05-22,3032.70,Usuario13 Apellido13,350
1551,2025-02-23,1975.49,Usuario16 Apellido16,351
1552,2025-07-04,3883.97,Usuario19 Apellido19,352
1553,2025-04-18,3536.17,Usuario7 Apellido7,353
1554,2025-02-26,4223.86,Usuario9 Apellido9,354
1555,2025-04-25,4611.63,Usuario1 Apellido1,355
1556,2025-04-01,1432.22,Usuario2 Apellido2,356
1557,2025-02-11,1866.15,Usuario6 Apellido6,357
1558,2025-08-17,4873.42,Usuario11 Apellido11,358
1559,2025-02-26,2996.30,Usuario10 Apellido10,359
1560,2025-07-19,3722.72,Usuario14 Apellido14,360
1561,2025-02-02,2325.80,Usuario17 Apellido17,361
1562,2025-05-12,1548.80,Usuario15 Apellido15,362
1563,2025-10-02,4173.20,Usuario12 Apellido12,363
1564,2025-09-11,1231.32,Usuario9 Apellido9,364
1565,2025-02-06,3892.54,Usuario16 Apellido16,365
1566,2025-06-10,2615.67,Usuario12 Apellido12,366
1567,2025-08-16,4614.66,Usuario9 Apellido9,367
1568,2025-04-18,1163.97,Usuario8 Apellido8,368
1569,2025-04-05,4139.40,Usuario7 Apellido7,369
1570,2025-07-03,2373.11,Usuario16 Apellido16,370
1571,2025-01-10,2547.78,Usuario20 Apellido20,371
1572,2025-03-02,3931.89,Usuario13 Apellido13,372
1573,2025-08-25,4470.72,Usuario18 Apellido18,373
1574,2025-01-19,934.84,Usuario7 Apellido7,374
1575,2025-10-31,892.64,Usuario17 Apellido17,375
1576,2025-06-27,3839.53,Usuario14 Apellido14,376
1577,2025-05-27,2541.25,Usuario10 Apellido10,377
1578,2025-05-29,3370.97,Usuario9 Apellido9,378
1579,2025-06-01,2385.65,Usuario9 Apellido9,379
1580,2025-08-21,4943.08,Usuario12 Apellido12,380
1581,2025-01-24,4225.37,Usuario13 Apellido13,381
1582,2025-02-06,3954.73,Usuario20 Apellido20,382
1583,2025-05-16,3090.04,Usuario14 Apellido14,383
1584,2025-09-06,1357.94,Usuario17 Apellido17,384
1585,2025-09-19,3710.39,Usuario6 Apellido6,385
1586,2025-09-20,973.68,Usuario1 Apellido1,386
1587,2025-01-29,3100.38,Usuario17 Apellido17,387
1588,2025-06-18,3688.40,Usuario5 Apellido5,388
1589,2025-04-29,3131.45,Usuario20 Apellido20,389
1590,2025-03-11,2183.40,Usuario7 Apellido7,390
1591,2025-03-31,4530.18,Usuario1 Apellido1,391
1592,2025-04-07,4159.76,Usuario5 Apellido5,392
1593,2025-07-14,3897.05,Usuario17 Apellido17,393
1594,2025-07-01,609.93,Usuario19 Apellido19,394
1595,2025-03-19,4843.96,Usuario8 Apellido8,395
1596,2025-02-22,1879.16,Usuario17 Apellido17,396
1597,2025-06-14,4300.12,Usuario13 Apellido13,397
1598,2025-01-21,2237.95,Usuario7 Apellido7,398
1599,2025-04-09,3584.08,Usuario20 Apellido20,399
1600,2025-06-10,4858.02,Usuario13 Apellido13,400
1601,2025-07-24,1894.58,Usuario8 Apellido8,451
1602,2025-03-11,1636.58,Usuario9 Apellido9,452
1603,2025-10-23,2120.10,Usuario20 Apellido20,453
1604,2025-04-16,4047.91,Usuario12 Apellido12,454
1605,2025-03-12,4718.19,Usuario1 Apellido1,455
1606,2025-09-21,2732.31,Usuario10 Apellido10,456
1607,2025-07-29,4979.42,Usuario7 Apellido7,457
1608,2025-06-09,2086.87,Usuario20 Apellido20,458
1609,2025-09-15,4041.31,Usuario20 Apellido20,459
1610,2025-10-05,1673.68,Usuario2 Apellido2,460
1611,2025-09-02,4998.66,Usuario4 Apellido4,461
1612,2025-03-22,3541.35,Usuario11 Apellido11,462
1613,2025-06-22,4684.79,Usuario7 Apellido7,463
1614,2025-08-03,1552.34,Usuario3 Apellido3,464
1615,2025-08-13,4029.65,Usuario15 Apellido15,465
1616,2025-07-22,2098.52,Usuario4 Apellido4,466
1617,2025-10-26,2598.26,Usuario8 Apellido8,467
1618,2025-05-03,2691.18,Usuario19 Apellido19,468
1619,2025-09-21,873.72,Usuario12 Apellido12,469
1620,2025-09-13,2280.43,Usuario18 Apellido18,470
1621,2025-08-09,4693.49,Usuario10 Apellido10,471
1622,2025-07-10,990.06,Usuario2 Apellido2,472
1623,2025-07-15,1604.96,Usuario13 Apellido13,473
1624,2025-07-17,2441.38,Usuario17 Apellido17,474
1625,2025-04-20,1006.86,Usuario8 Apellido8,475
1626,2025-04-13,1427.77,Usuario3 Apellido3,476
1627,2025-07-09,1414.34,Usuario1 Apellido1,477
1628,2025-08-16,4677.59,Usuario13 Apellido13,478
1629,2025-03-27,814.69,Usuario17 Apellido17,479
1630,2025-03-16,2045.70,Usuario6 Apellido6,480
1631,2025-08-21,513.96,Usuario7 Apellido7,481
1632,2025-04-02,1695.54,Usuario9 Apellido9,482
1633,2025-08-03,2863.60,Usuario1 Apellido1,483
1634,2025-09-13,3249.21,Usuario13 Apellido13,484
1635,2025-05-26,3455.59,Usuario19 Apellido19,485
1636,2025-02-15,2803.16,Usuario14 Apellido14,486
1637,2025-01-12,1044.31,Usuario16 Apellido16,487
1638,2025-05-10,1729.81,Usuario18 Apellido18,488
1639,2025-04-19,4357.87,Usuario2 Apellido2,489
1640,2025-03-07,3234.99,Usuario18 Apellido18,490
1641,2025-10-27,4948.21,Usuario7 Apellido7,491
1642,2025-06-01,3865.35,Usuario16 Apellido16,492
1643,2025-04-03,3011.65,Usuario5 Apellido5,493
1644,2025-01-14,710.72,Usuario4 Apellido4,494
1645,2025-02-19,2921.31,Usuario12 Apellido12,495
1646,2025-05-26,1504.36,Usuario18 Apellido18,496
1647,2025-02-06,4048.88,Usuario8 Apellido8,497
1648,2025-07-01,3659.65,Usuario6 Apellido6,498
1649,2025-07-07,506.87,Usuario4 Apellido4,499
1650,2025-10-14,3964.06,Usuario8 Apellido8,500
1651,2025-02-14,4585.82,Usuario13 Apellido13,501
1652,2025-03-08,1683.95,Usuario15 Apellido15,502
1653,2025-08-13,4307.20,Usuario18 Apellido18,503
1654,2025-09-30,4291.04,Usuario4 Apellido4,504
1655,2025-01-06,1428.67,Usuario11 Apellido11,505
1656,2025-04-20,2534.39,Usuario17 Apellido17,506
1657,2025-08-12,792.65,Usuario3 Apellido3,507
1658,2025-08-03,1444.48,Usuario20 Apellido20,508
1659,2025-03-16,1683.17,Usuario2 Apellido2,509
1660,2025-04-21,3225.98,Usuario14 Apellido14,510
1661,2025-05-22,3653.28,Usuario14 Apellido14,511
1662,2025-08-01,2650.99,Usuario17 Apellido17,512
1663,2025-03-09,3827.69,Usuario15 Apellido15,513
1664,2025-04-28,4993.57,Usuario20 Apellido20,514
1665,2025-08-10,2055.97,Usuario3 Apellido3,515
1666,2025-07-11,3891.94,Usuario7 Apellido7,516
1667,2025-02-08,4035.90,Usuario11 Apellido11,517
1668,2025-09-30,1775.75,Usuario14 Apellido14,518
1669,2025-02-10,2037.78,Usuario11 Apellido11,519
1670,2025-09-04,745.53,Usuario12 Apellido12,520
1671,2025-02-07,1080.79,Usuario17 Apellido17,521
1672,2025-02-06,4212.74,Usuario13 Apellido13,522
1673,2025-10-23,3530.61,Usuario8 Apellido8,523
1674,2025-02-09,3776.03,Usuario10 Apellido10,524
1675,2025-02-14,3241.00,Usuario7 Apellido7,525
1676,2025-02-23,3103.16,Usuario19 Apellido19,526
1677,2025-02-26,4254.14,Usuario1 Apellido1,527
1678,2025-09-11,764.45,Usuario13 Apellido13,528
1679,2025-08-10,3215.68,Usuario18 Apellido18,529
1680,2025-07-06,3564.09,Usuario17 Apellido17,530
1681,2025-04-20,3075.09,Usuario20 Apellido20,531
1682,2025-01-24,3415.52,Usuario7 Apellido7,532
1683,2025-07-26,3009.72,Usuario8 Apellido8,533
1684,2025-02-24,1178.42,Usuario17 Apellido17,534
1685,2025-02-24,2179.02,Usuario11 Apellido11,535
1686,2025-06-13,3359.81,Usuario1 Apellido1,536
1687,2025-03-18,936.27,Usuario1 Apellido1,537
1688,2025-08-30,1991.46,Usuario6 Apellido6,538
1689,2025-08-10,2219.62,Usuario10 Apellido10,539
1690,2025-06-27,3734.08,Usuario18 Apellido18,540
1691,2025-05-12,4265.44,Usuario13 Apellido13,541
1692,2025-09-24,2486.32,Usuario5 Apellido5,542
1693,2025-08-20,4088.15,Usuario2 Apellido2,543
1694,2025-09-02,3343.63,Usuario6 Apellido6,544
1695,2025-08-25,3184.67,Usuario13 Apellido13,545
1696,2025-03-26,1831.60,Usuario19 Apellido19,546
1697,2025-05-17,2867.91,Usuario7 Apellido7,547
1698,2025-09-10,800.57,Usuario8 Apellido8,548
1699,2025-03-21,4484.85,Usuario5 Apellido5,549
1700,2025-10-04,2038.30,Usuario13 Apellido13,550
1701,2025-04-21,1036.43,Usuario17 Apellido17,551
1702,2025-10-11,4727.95,Usuario15 Apellido15,552
1703,2025-04-10,4158.60,Usuario12 Apellido12,553
1704,2025-08-25,2445.17,Usuario1 Apellido1,554
1705,2025-10-06,4504.20,Usuario15 Apellido15,555
1706,2025-05-11,2571.58,Usuario7 Apellido7,556
1707,2025-01-28,1875.89,Usuario2 Apellido2,557
1708,2025-06-02,3865.38,Usuario17 Apellido17,558
1709,2025-08-10,3545.00,Usuario5 Apellido5,559
1710,2025-08-24,4460.22,Usuario2 Apellido2,560
1711,2025-01-19,3611.76,Usuario14 Apellido14,561
1712,2025-02-03,1991.62,Usuario15 Apellido15,562
1713,2025-06-22,3151.70,Usuario11 Apellido11,563
1714,2025-07-21,3686.82,Usuario5 Apellido5,564
1715,2025-07-11,2761.98,Usuario19 Apellido19,565
1716,2025-09-17,4812.97,Usuario4 Apellido4,566
1717,2025-09-20,4691.76,Usuario16 Apellido16,567
1718,2025-10-06,2677.03,Usuario11 Apellido11,568
1719,2025-04-16,3815.31,Usuario12 Apellido12,569
1720,2025-10-13,4575.04,Usuario12 Apellido12,570
1721,2025-02-13,4083.26,Usuario14 Apellido14,571
1722,2025-07-31,4426.83,Usuario7 Apellido7,572
1723,2025-04-18,4397.56,Usuario14 Apellido14,573
1724,2025-09-25,2966.56,Usuario20 Apellido20,574
1725,2025-03-08,2531.04,Usuario18 Apellido18,575
1726,2025-10-23,1843.08,Usuario12 Apellido12,576
1727,2025-05-14,1327.73,Usuario1 Apellido1,577
1728,2025-01-27,615.00,Usuario2 Apellido2,578
1729,2025-03-14,600.57,Usuario12 Apellido12,579
1730,2025-05-18,841.30,Usuario2 Apellido2,580
1731,2025-02-28,2048.20,Usuario12 Apellido12,581
1732,2025-02-17,3087.38,Usuario19 Apellido19,582
1733,2025-04-25,764.27,Usuario19 Apellido19,583
1734,2025-04-09,1197.15,Usuario5 Apellido5,584
1735,2025-02-08,4643.22,Usuario19 Apellido19,585
1736,2025-01-25,806.06,Usuario1 Apellido1,586
1737,2025-03-11,2605.43,Usuario2 Apellido2,587
1738,2025-02-22,3085.45,Usuario14 Apellido14,588
1739,2025-07-07,2889.94,Usuario13 Apellido13,589
1740,2025-05-04,4921.05,Usuario10 Apellido10,590
1741,2025-06-20,4689.49,Usuario4 Apellido4,591
1742,2025-09-09,4576.77,Usuario11 Apellido11,592
1743,2025-08-16,1158.38,Usuario17 Apellido17,593
1744,2025-03-12,4180.97,Usuario3 Apellido3,594
1745,2025-09-19,4815.27,Usuario6 Apellido6,595
1746,2025-02-13,2224.09,Usuario13 Apellido13,596
1747,2025-03-01,897.80,Usuario3 Apellido3,597
1748,2025-03-15,3070.54,Usuario2 Apellido2,598
1749,2025-01-06,1082.26,Usuario12 Apellido12,599
1750,2025-04-21,1065.56,Usuario13 Apellido13,600
1751,2025-06-19,2630.94,Usuario19 Apellido19,601
1752,2025-02-19,4316.54,Usuario10 Apellido10,602
1753,2025-01-12,4776.38,Usuario17 Apellido17,603
1754,2025-08-24,2339.14,Usuario8 Apellido8,604
1755,2025-04-29,2346.17,Usuario8 Apellido8,605
1756,2025-06-01,4195.64,Usuario16 Apellido16,606
1757,2025-05-19,2600.00,Usuario5 Apellido5,607
1758,2025-07-25,4616.34,Usuario14 Apellido14,608
1759,2025-05-24,925.94,Usuario9 Apellido9,609
1760,2025-10-10,2004.64,Usuario15 Apellido15,610
1761,2025-07-08,4826.92,Usuario13 Apellido13,611
1762,2025-10-03,3744.34,Usuario17 Apellido17,612
1763,2025-08-29,663.93,Usuario1 Apellido1,613
1764,2025-03-21,2703.00,Usuario18 Apellido18,614
1765,2025-02-19,2460.73,Usuario1 Apellido1,615
1766,2025-03-01,1368.08,Usuario9 Apellido9,616
1767,2025-07-20,3772.46,Usuario12 Apellido12,617
1768,2025-02-07,1147.50,Usuario11 Apellido11,618
1769,2025-07-13,3592.62,Usuario2 Apellido2,619
1770,2025-04-21,3341.07,Usuario15 Apellido15,620
1771,2025-01-12,4746.38,Usuario6 Apellido6,621
1772,2025-01-28,3555.03,Usuario13 Apellido13,622
1773,2025-03-30,1827.81,Usuario16 Apellido16,623
1774,2025-03-07,1257.09,Usuario9 Apellido9,624
1775,2025-10-20,563.19,Usuario6 Apellido6,625
1776,2025-02-10,4614.79,Usuario10 Apellido10,626
1777,2025-06-05,797.75,Usuario7 Apellido7,627
1778,2025-04-05,1346.26,Usuario1 Apellido1,628
1779,2025-01-16,3262.33,Usuario20 Apellido20,629
1780,2025-02-12,1697.20,Usuario20 Apellido20,630
1781,2025-02-05,3126.66,Usuario17 Apellido17,631
1782,2025-07-08,3746.83,Usuario6 Apellido6,632
1783,2025-07-31,3489.89,Usuario7 Apellido7,633
1784,2025-03-05,908.83,Usuario1 Apellido1,634
1785,2025-06-25,2171.30,Usuario7 Apellido7,635
1786,2025-05-26,4873.84,Usuario16 Apellido16,636
1787,2025-10-27,1895.41,Usuario17 Apellido17,637
1788,2025-09-12,1703.50,Usuario6 Apellido6,638
1789,2025-04-21,4963.00,Usuario3 Apellido3,639
1790,2025-02-14,4950.98,Usuario6 Apellido6,640
1791,2025-03-01,3008.03,Usuario17 Apellido17,641
1792,2025-08-01,1392.12,Usuario4 Apellido4,642
1793,2025-09-20,1097.31,Usuario7 Apellido7,643
1794,2025-10-04,527.16,Usuario8 Apellido8,644
1795,2025-09-29,3516.66,Usuario8 Apellido8,645
1796,2025-06-01,4957.09,Usuario4 Apellido4,646
1797,2025-07-01,1235.86,Usuario12 Apellido12,647
1798,2025-08-06,1947.00,Usuario15 Apellido15,648
1799,2025-02-14,1908.61,Usuario17 Apellido17,649
1800,2025-09-25,2962.11,Usuario4 Apellido4,650
1801,2025-07-15,3454.16,Usuario6 Apellido6,651
1802,2025-08-04,797.41,Usuario15 Apellido15,652
1803,2025-05-12,1306.51,Usuario3 Apellido3,653
1804,2025-03-05,1874.05,Usuario19 Apellido19,654
1805,2025-09-23,1336.11,Usuario16 Apellido16,655
1806,2025-01-31,1493.61,Usuario6 Apellido6,656
1807,2025-04-09,4942.91,Usuario19 Apellido19,657
1808,2025-02-26,2617.36,Usuario13 Apellido13,658
1809,2025-03-24,2093.29,Usuario3 Apellido3,659
1810,2025-09-21,3516.60,Usuario7 Apellido7,660
1811,2025-03-05,4103.42,Usuario3 Apellido3,661
1812,2025-09-12,2457.74,Usuario17 Apellido17,662
1813,2025-07-16,1736.02,Usuario8 Apellido8,663
1814,2025-07-15,760.30,Usuario20 Apellido20,664
1815,2025-09-03,3859.44,Usuario11 Apellido11,665
1816,2025-03-14,4809.70,Usuario14 Apellido14,666
1817,2025-09-24,2132.48,Usuario20 Apellido20,667
1818,2025-01-22,4866.07,Usuario5 Apellido5,668
1819,2025-03-04,3690.37,Usuario4 Apellido4,669
1820,2025-07-07,3891.13,Usuario16 Apellido16,670
1821,2025-07-17,1266.40,Usuario5 Apellido5,671
1822,2025-01-09,3657.39,Usuario7 Apellido7,672
1823,2025-03-13,1805.29,Usuario9 Apellido9,673
1824,2025-01-27,1967.30,Usuario14 Apellido14,674
1825,2025-10-07,2742.53,Usuario15 Apellido15,675
1826,2025-05-30,1795.39,Usuario6 Apellido6,676
1827,2025-04-11,4657.22,Usuario7 Apellido7,677
1828,2025-04-26,3111.02,Usuario20 Apellido20,678
1829,2025-07-01,3767.41,Usuario5 Apellido5,679
1830,2025-03-08,1413.50,Usuario4 Apellido4,680
1831,2025-04-20,3944.08,Usuario2 Apellido2,681
1832,2025-10-11,4411.86,Usuario9 Apellido9,682
1833,2025-08-17,961.18,Usuario2 Apellido2,683
1834,2025-08-15,3380.21,Usuario8 Apellido8,684
1835,2025-06-05,1414.14,Usuario3 Apellido3,685
1836,2025-07-07,2623.77,Usuario16 Apellido16,686
1837,2025-09-30,2179.76,Usuario20 Apellido20,687
1838,2025-03-13,2911.76,Usuario8 Apellido8,688
1839,2025-07-15,4336.88,Usuario2 Apellido2,689
1840,2025-01-02,4247.47,Usuario11 Apellido11,690
1841,2025-08-03,1711.09,Usuario2 Apellido2,691
1842,2025-10-24,4868.43,Usuario5 Apellido5,692
1843,2025-03-18,2783.54,Usuario3 Apellido3,693
1844,2025-08-05,1629.13,Usuario7 Apellido7,694
1845,2025-07-28,3050.67,Usuario17 Apellido17,695
1846,2025-09-26,2184.69,Usuario16 Apellido16,696
1847,2025-06-09,951.63,Usuario18 Apellido18,697
1848,2025-03-14,972.02,Usuario16 Apellido16,698
1849,2025-01-12,1403.04,Usuario7 Apellido7,699
1850,2025-03-19,2133.67,Usuario19 Apellido19,700
1851,2025-09-04,818.66,Usuario14 Apellido14,701
1852,2025-05-17,3342.29,Usuario6 Apellido6,702
1853,2025-08-04,3828.79,Usuario3 Apellido3,703
1854,2025-10-01,1215.54,Usuario12 Apellido12,704
1855,2025-09-18,1486.19,Usuario13 Apellido13,705
1856,2025-05-07,2455.50,Usuario1 Apellido1,706
1857,2025-03-03,4543.64,Usuario12 Apellido12,707
1858,2025-04-13,3102.71,Usuario12 Apellido12,708
1859,2025-02-20,897.89,Usuario11 Apellido11,709
1860,2025-03-23,1281.76,Usuario4 Apellido4,710
1861,2025-07-27,3310.31,Usuario19 Apellido19,711
1862,2025-01-01,4015.11,Usuario14 Apellido14,712
1863,2025-07-17,1199.83,Usuario8 Apellido8,713
1864,2025-02-14,996.65,Usuario17 Apellido17,714
1865,2025-04-25,3021.52,Usuario13 Apellido13,715
1866,2025-02-17,4498.26,Usuario19 Apellido19,716
1867,2025-06-29,1867.81,Usuario1 Apellido1,717
1868,2025-03-22,2811.20,Usuario20 Apellido20,718
1869,2025-01-20,4273.88,Usuario9 Apellido9,719
1870,2025-07-22,3940.98,Usuario16 Apellido16,720
1871,2025-08-06,4515.89,Usuario11 Apellido11,721
1872,2025-10-29,4352.63,Usuario7 Apellido7,722
1873,2025-02-16,2236.33,Usuario1 Apellido1,723
1874,2025-08-01,2193.41,Usuario1 Apellido1,724
1875,2025-06-19,3295.25,Usuario11 Apellido11,725
1876,2025-04-12,727.29,Usuario17 Apellido17,726
1877,2025-07-21,1413.77,Usuario7 Apellido7,727
1878,2025-07-02,3066.78,Usuario9 Apellido9,728
1879,2025-09-14,1719.28,Usuario18 Apellido18,729
1880,2025-10-21,3404.13,Usuario11 Apellido11,730
1881,2025-01-20,2655.68,Usuario9 Apellido9,731
1882,2025-10-01,2527.96,Usuario5 Apellido5,732
1883,2025-05-29,3020.49,Usuario11 Apellido11,733
1884,2025-01-25,2970.27,Usuario6 Apellido6,734
1885,2025-04-29,2520.67,Usuario4 Apellido4,735
1886,2025-07-02,4682.70,Usuario8 Apellido8,736
1887,2025-02-03,3572.35,Usuario20 Apellido20,737
1888,2025-01-13,2001.55,Usuario12 Apellido12,738
1889,2025-10-11,2535.96,Usuario9 Apellido9,739
1890,2025-06-18,4691.78,Usuario13 Apellido13,740
1891,2025-10-28,3010.30,Usuario15 Apellido15,741
1892,2025-10-28,1218.79,Usuario11 Apellido11,742
1893,2025-05-12,1444.05,Usuario11 Apellido11,743
1894,2025-05-29,4375.24,Usuario13 Apellido13,744
1895,2025-05-05,4772.15,Usuario20 Apellido20,745
1896,2025-06-12,4830.14,Usuario4 Apellido4,746
1897,2025-08-26,4568.70,Usuario4 Apellido4,747
1898,2025-04-26,3449.00,Usuario12 Apellido12,748
1899,2025-06-17,3787.59,Usuario16 Apellido16,749
1900,2025-09-07,3587.10,Usuario19 Apellido19,750
1901,2025-02-08,3707.13,Usuario11 Apellido11,751
1902,2025-10-06,2046.11,Usuario3 Apellido3,752
1903,2025-07-15,3096.17,Usuario6 Apellido6,753
1904,2025-01-26,3257.44,Usuario14 Apellido14,754
1905,2025-09-01,4067.87,Usuario1 Apellido1,755
1906,2025-01-25,693.36,Usuario19 Apellido19,756
1907,2025-10-11,3778.09,Usuario7 Apellido7,757
1908,2025-02-18,2712.60,Usuario15 Apellido15,758
1909,2025-03-23,3631.64,Usuario11 Apellido11,759
1910,2025-03-17,3612.24,Usuario4 Apellido4,760
1911,2025-02-16,1843.11,Usuario17 Apellido17,761
1912,2025-01-05,1703.57,Usuario2 Apellido2,762
1913,2025-07-29,1850.87,Usuario13 Apellido13,763
1914,2025-06-08,3337.85,Usuario12 Apellido12,764
1915,2025-04-19,1193.73,Usuario16 Apellido16,765
1916,2025-02-13,1654.80,Usuario8 Apellido8,766
1917,2025-09-11,886.92,Usuario2 Apellido2,767
1918,2025-08-13,759.65,Usuario10 Apellido10,768
1919,2025-07-18,3384.03,Usuario1 Apellido1,769
1920,2025-04-03,2765.81,Usuario10 Apellido10,770
1921,2025-09-13,3109.32,Usuario3 Apellido3,771
1922,2025-01-17,3927.13,Usuario17 Apellido17,772
1923,2025-09-17,2777.89,Usuario4 Apellido4,773
1924,2025-05-08,1638.70,Usuario17 Apellido17,774
1925,2025-10-25,1315.36,Usuario8 Apellido8,775
1926,2025-07-05,1081.72,Usuario19 Apellido19,776
1927,2025-06-14,2907.50,Usuario4 Apellido4,777
1928,2025-09-02,4958.46,Usuario18 Apellido18,778
1929,2025-10-10,2074.89,Usuario9 Apellido9,779
1930,2025-01-11,2767.23,Usuario3 Apellido3,780
1931,2025-08-02,4080.96,Usuario10 Apellido10,781
1932,2025-08-24,1640.85,Usuario16 Apellido16,782
1933,2025-04-18,2737.87,Usuario3 Apellido3,783
1934,2025-01-28,4305.07,Usuario14 Apellido14,784
1935,2025-08-03,4361.83,Usuario10 Apellido10,785
1936,2025-06-05,1436.86,Usuario16 Apellido16,786
1937,2025-09-30,1617.23,Usuario8 Apellido8,787
1938,2025-03-01,2835.92,Usuario12 Apellido12,788
1939,2025-07-01,576.49,Usuario6 Apellido6,789
1940,2025-08-03,970.02,Usuario16 Apellido16,790
1941,2025-07-08,4175.74,Usuario16 Apellido16,791
1942,2025-06-25,4091.07,Usuario5 Apellido5,792
1943,2025-05-02,4176.96,Usuario9 Apellido9,793
1944,2025-09-22,2569.89,Usuario3 Apellido3,794
1945,2025-03-25,3628.14,Usuario9 Apellido9,795
1946,2025-04-24,3442.36,Usuario2 Apellido2,796
1947,2025-03-31,1681.63,Usuario17 Apellido17,797
1948,2025-09-21,958.85,Usuario5 Apellido5,798
1949,2025-10-23,569.32,Usuario12 Apellido12,799
1950,2025-08-11,4061.36,Usuario18 Apellido18,800
1951,2025-08-30,2860.61,Usuario11 Apellido11,801
1952,2025-09-15,2301.66,Usuario15 Apellido15,802
1953,2025-09-18,4977.11,Usuario10 Apellido10,803
1954,2025-07-15,1558.62,Usuario16 Apellido16,804
